id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
685990,Home in Amsterdam · ★4.82 · 1 bedroom · 2 beds · 1 shared bath,3498674,Nadia,,Geuzenveld - Slotermeer,52.38296,4.83786,Private room,81,4,376,2023-11-05,2.75,2,360,36,0363 E7AB 3034 7C9C 1348
689623,Rental unit in Amsterdam · ★4.74 · 1 bedroom · 1 bed · 1.5 baths,2272095,Katinka,,Centrum-Oost,52.3737,4.92581,Entire home/apt,120,14,89,2023-08-19,0.69,1,39,2,0363 4EFA 63D8 DADD 844A
690757,Loft in Amsterdam · ★4.50 · 1 bedroom · 2 beds · 1.5 shared baths,3529778,Gijs,,Centrum-West,52.374,4.89902,Private room,161,2,564,2023-11-28,4.14,2,272,66,0363 92E1 9539 83BB 3AA7
693675,Rental unit in Amsterdam · ★4.73 · 2 bedrooms · 2 beds · 1 bath,3548522,Susanne,,De Baarsjes - Oud-West,52.35925,4.8514,Entire home/apt,95,1,11,2018-09-02,0.09,2,0,0,0363 8350 2AA2 28A1 C258
696113,Rental unit in Amsterdam · ★4.79 · 2 bedrooms · 4 beds · 1 bath,3564543,Daniel,,IJburg - Zeeburgereiland,52.36158,4.97639,Entire home/apt,211,7,24,2023-08-17,0.18,1,160,3,0363 E46F 1FD2 518B BF66
698672,Rental unit in Amsterdam · ★4.80 · 1 bedroom · 1 bed · 1 bath,2302855,Miriam,,De Baarsjes - Oud-West,52.36706,4.86465,Entire home/apt,149,3,60,2023-08-29,0.44,1,0,3,03637BFAE25DBC11BCF7
702894,Rental unit in Amsterdam · ★4.87 · 2 bedrooms · 4 beds · 1.5 baths,3607736,Elmar,,Bos en Lommer,52.37449,4.84762,Entire home/apt,240,5,85,2020-01-05,0.62,2,0,0,0363 6182 608D 7182 A73D
708528,Rental unit in Amsterdam · ★4.88 · 1 bedroom · 1 bed · 1 private bath,3644216,Jeremie,,De Pijp - Rivierenbuurt,52.35537,4.89477,Private room,159,3,237,2023-10-10,2.46,1,11,25,0363 98FB 79D3 2FEE 28D8
713577,Rental unit in Amsterdam · ★4.64 · 1 bedroom · 1 bed · 1.5 shared baths,2212219,Patrick & Guus,,Oud-Oost,52.35673,4.90778,Private room,109,2,515,2023-11-25,3.78,1,0,115,0363 98F3 BCE7 CC51 4772
716107,Rental unit in Amsterdam · ★4.70 · 1 bedroom · 1 bed · 1 bath,3689867,Marijke,,De Baarsjes - Oud-West,52.36462,4.86824,Entire home/apt,120,2,164,2023-08-14,1.23,1,1,9,0363 0014 1E57 F097 81A5
721291,Condo in Amsterdam · ★4.74 · 1 bedroom · 2 beds · 1 shared bath,3723928,Katarina,,Westerpark,52.37752,4.87086,Private room,79,2,218,2023-11-10,1.61,1,218,15,0363 0457 C25F CA42 36BC
728144,Loft in Amsterdam · ★4.90 · 3 bedrooms · 4 beds · 1 bath,3775786,Aren,,Centrum-Oost,52.36112,4.89632,Entire home/apt,432,2,138,2023-12-03,1.02,1,0,8,0363 5EC5 F20A E363 206D
729260,Rental unit in Amsterdam · ★4.70 · 1 bedroom · 1 bed · 1 bath,3788198,Martin,,Centrum-West,52.38079,4.88536,Entire home/apt,200,2,102,2023-08-27,0.75,1,1,5,0363 F6EF 50E3 40EB 1CFB
729317,Bed and breakfast in Amsterdam · ★4.61 · 1 bedroom · 1 bed · 1 private bath,3788673,Laurens En Petra,,Centrum-Oost,52.36052,4.89568,Private room,121,3,153,2023-11-20,1.88,2,0,32,0363 EC5F 15FE 498F 9173
730916,Rental unit in Amsterdam · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,3267693,Santiago & Tony,,Westerpark,52.3731,4.86859,Private room,95,3,429,2023-12-11,3.18,1,149,31,0363 AC47 89D1 F988 70CA
733654,Rental unit in Amsterdam · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,3823268,Geerke,,Centrum-Oost,52.37098,4.9227,Entire home/apt,178,5,14,2023-08-22,0.10,1,0,2,0363 14BA 84A0 A482 3B0B
740616,Rental unit in Amsterdam · ★4.80 · 4 bedrooms · 1 bed · 1 shared bath,3846003,Patricia And Carlos,,Centrum-Oost,52.36256,4.9108,Private room,99,3,77,2019-06-15,0.57,1,0,0,0363 52AD E309 9B3D 72F7
741043,Boat in Amsterdam · ★4.87 · 3 bedrooms · 3 beds · 2 baths,3877342,Nicole,,Westerpark,52.37654,4.87003,Entire home/apt,590,2,61,2023-11-29,0.46,3,176,13,0363 96BE 3082 7DDB 9575
742160,Boat in Amsterdam · ★4.78 · 8 bedrooms · 22 beds · 2.5 baths,176944339,Dion,,Centrum-Oost,52.36866,4.92071,Entire home/apt,557,2,124,2023-10-16,0.93,2,0,9,Exempt
744659,Guest suite in Amsterdam · ★4.93 · 1 bedroom · 1 bed · 1 bath,3518386,Kristel,,Oud-Oost,52.35659,4.90827,Private room,125,2,267,2023-10-30,1.97,1,227,70,0363 C453 AB43 D5F5 6DAC
746067,Rental unit in Amsterdam · ★4.71 · 1 bedroom · 1 bed · 1.5 baths,3713242,Barbara,,Centrum-West,52.38295,4.88726,Entire home/apt,150,2,85,2023-11-26,0.65,1,0,3,0363 1B4D A947 7005 0B07
751626,Rental unit in Amsterdam · ★4.70 · 2 bedrooms · 2 beds · 1.5 baths,3703205,Judith,,Oud-Oost,52.35206604003906,4.915624141693115,Entire home/apt,165,1,19,2023-11-27,0.14,1,0,5,0363 26D3 6666 F3DC 384B
754020,Rental unit in Amsterdam · ★4.87 · 2 bedrooms · 2 beds · 1.5 baths,3966326,Hf,,De Pijp - Rivierenbuurt,52.34829,4.91047,Entire home/apt,350,4,79,2023-08-14,0.59,1,116,6,0363 1DC6 7A53 D958 DFA2
754613,Rental unit in Amsterdam · ★4.94 · 1 bedroom · 3 beds · 1 bath,3970753,Take & Eline,,Centrum-Oost,52.37266,4.90456,Entire home/apt,343,4,400,2023-12-03,3.03,1,99,58,0363 DBD3 72A7 CE0C B37C
755431,Rental unit in Amsterdam · ★4.93 · 1 bedroom · 2 beds · 1.5 baths,3975477,Anna And Robert,,De Baarsjes - Oud-West,52.37066,4.87405,Private room,147,2,270,2023-12-11,2.16,1,214,52,0363 FB2E 260E BE6C 44C2
758475,Rental unit in Amsterdam · ★4.74 · 1 bedroom · 1 bed · 1.5 baths,1387938,Mathi,,De Baarsjes - Oud-West,52.36827,4.87107,Entire home/apt,100,6,39,2020-07-11,0.29,1,0,0,0363 D3E7 CE96 D44D 9D64
759060,Rental unit in Amsterdam · ★4.94 · 1 bedroom · 2 beds · 1 bath,4000086,Ingo & Marlies,,Centrum-West,52.36754,4.88733,Entire home/apt,325,3,106,2021-08-20,0.80,1,0,0,0363 D4FC 15B7 5915 A042
759299,Condo in Amsterdam · ★4.85 · 3 bedrooms · 4 beds · 2 baths,3548522,Susanne,,De Baarsjes - Oud-West,52.36115,4.85209,Entire home/apt,300,3,13,2023-10-23,0.11,2,2,3,0363 8350 2AA2 28A1 C258
761411,Condo in Amsterdam · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,4013546,Xsjong,,Noord-Oost,52.40164,4.95106,Private room,60,2,318,2023-12-04,2.35,2,239,40,0363 D4AD DCF3 E72A 56A2
768274,Rental unit in Amsterdam · ★4.83 · 1 bedroom · 1 bed · 2 baths,3678216,J & R,,Westerpark,52.38855,4.88521,Entire home/apt,327,3,79,2023-10-26,0.63,1,55,7,0363 7A50 18E7 51D1 B7F9
768737,Boat in Amsterdam · ★4.82 · 1 bedroom · 1 bed · 1.5 baths,3877342,Nicole,,Westerpark,52.37824,4.86826,Private room,110,2,358,2023-12-10,2.79,3,53,43,036396BE30827DDB9575
771217,Houseboat in Amsterdam · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,4068486,Danielle,,Zuid,52.34091,4.84802,Entire home/apt,290,3,10,2019-01-02,0.10,1,0,0,0363 D807 AD6C 499A F871
771343,Home in Amsterdam · ★4.90 · 1 bedroom · 1 bed,2313061,Marcel,,Centrum-West,52.37641,4.88303,Private room,124,1,723,2023-11-27,6.64,2,0,111,0363 8C61 E9B9 5582 913E
771758,Bed and breakfast in Amsterdam · ★4.60 · 1 bedroom · 1 bed · 1 shared bath,195859,Gianni,,Slotervaart,52.34985,4.83578,Private room,53,2,291,2023-11-26,2.25,2,0,65,0363 BCBA 6311 3268 DC8C
775655,Rental unit in Amsterdam · ★4.59 · 1 bedroom · 1 bed · 1 bath,4091515,Karin,,Centrum-Oost,52.37026,4.89931,Private room,103,2,479,2023-11-19,3.56,2,355,52,0363 E246 20B0 E608 BF76
778820,Rental unit in Amsterdam · 1 bedroom · 1 bed · 1 bath,4106698,Co,,De Baarsjes - Oud-West,52.35982,4.85635,Entire home/apt,110,3,2,2018-04-06,0.03,1,0,0,0363 FB65 8DE6 CA89 1A9B
780674,Rental unit in Amsterdam · ★4.89 · 1 bedroom · 1 bed · 1 bath,4117326,Bas,,Centrum-Oost,52.36855,4.90766,Entire home/apt,149,2,36,2023-09-19,0.29,1,0,2,0363 145B 25EE AB16 EB91
782254,Rental unit in Amsterdam · ★4.67 · 2 bedrooms · 3 beds · 1 bath,4125951,Daniela,,Centrum-West,52.37142,4.89036,Entire home/apt,399,5,57,2023-10-26,0.43,1,0,2,0363 8627 FC55 F473 7A25
785432,Rental unit in Amsterdam · ★4.77 · 2 bedrooms · 3 beds · 1 bath,2586026,Nathalie,,Centrum-Oost,52.36856,4.89896,Entire home/apt,250,2,992,2023-11-26,7.42,1,75,84,0363 9012 937A BE0A DCB1
794322,Boat in Amsterdam · ★4.76 · 1 bedroom · 1 bed · 1 private bath,4184910,Lydia,,Centrum-Oost,52.368637074100214,4.899095646157325,Private room,166,1,368,2023-11-27,2.80,1,253,26,0363 7FCD 7E75 8341 EB0E
800723,Rental unit in Amsterdam · ★4.83 · 2 bedrooms · 2 beds · 1 bath,4215174,Hinde,,De Baarsjes - Oud-West,52.36884,4.86127,Entire home/apt,150,4,18,2020-02-18,0.14,1,3,0,0363 6CD0 61EE A298 8E86
801544,Rental unit in Amsterdam · ★4.56 · 2 bedrooms · 2 beds · 1 bath,1657181,Charlie,,De Pijp - Rivierenbuurt,52.35205,4.90267,Entire home/apt,175,3,99,2023-09-03,0.77,1,4,6,0363 B7E4 8394 0A13 58F5
802052,Boat in Amsterdam · ★4.93 · 1 bedroom · 1 bed · 1 private bath,4221960,Peter,,Centrum-Oost,52.36476,4.90925,Private room,138,1,1207,2023-12-10,8.98,1,133,143,0363 787E FE88 DA65 E7FC
805330,Rental unit in Amsterdam · ★4.94 · 2 bedrooms · 2 beds · 1.5 baths,4239235,Felice,,De Pijp - Rivierenbuurt,52.34725,4.89341,Entire home/apt,253,6,18,2023-08-25,0.14,1,9,1,0363 9611 7834 EC7F E5BB
816940,Rental unit in Amsterdam · ★4.77 · 1 bedroom · 1 bed · 1.5 baths,4290554,Joyce,,Zuid,52.35323,4.85421,Entire home/apt,160,3,73,2023-11-15,0.57,1,0,10,03632A9BE56A736890D1
817716,Rental unit in Amsterdam · ★4.95 · 1 bedroom · 1 bed · 1 bath,4294992,Simon,,De Baarsjes - Oud-West,52.37216,4.87172,Entire home/apt,149,3,42,2023-11-30,0.32,1,0,4,0363 708A 6F5B C4EF C9E8
818881,Rental unit in Amsterdam · ★4.78 · 1 bedroom · 2 beds · 1.5 baths,4297337,Liesbeth,,Centrum-Oost,52.36123,4.89619,Entire home/apt,129,6,23,2023-11-12,0.19,1,150,8,0363 C043 2638 E06E 6A9B
834233,Rental unit in Amsterdam · ★4.89 · 1 bedroom · 2 beds · 1.5 baths,4364462,Margot,,Centrum-Oost,52.37272,4.90418,Entire home/apt,134,3,354,2023-11-15,2.66,1,24,29,0363 02A6 5C3D 72B4 EBA2
835627,Rental unit in Amsterdam · ★4.95 · 3 bedrooms · 3 beds · 2 baths,3054367,Dorine,,Centrum-Oost,52.36899,4.91607,Entire home/apt,400,1,21,2023-10-25,0.16,1,62,6,0363 7FFF 9AB4 C585 EADB
847093,Condo in Amsterdam · ★4.74 · 3 bedrooms · 3 beds · 1 bath,4663170,Brenda,,De Baarsjes - Oud-West,52.3607,4.85991,Entire home/apt,150,2,54,2023-08-14,0.42,1,1,5,0363 F80D 830C 99F0 23E3
851044,Rental unit in Amsterdam · ★4.75 · 2 bedrooms · 2 beds · 1.5 baths,4443833,Nova Team,,Zuid,52.34025,4.8466,Entire home/apt,196,1,969,2023-12-03,7.27,2,136,108,0363 B559 3E8F 0F72 1573
853645,Loft in Amsterdam · ★4.81 · 2 bedrooms · 2 beds · 1 bath,4398387,Joyce,,De Pijp - Rivierenbuurt,52.35327,4.88703,Entire home/apt,800,30,70,2018-04-07,0.53,1,0,0,0363 ADD7 618B A8B0 4965
854328,Rental unit in Amsterdam · ★4.82 · 3 bedrooms · 3 beds · 2.5 baths,1347048,Family Of 5,,De Baarsjes - Oud-West,52.37262,4.87342,Entire home/apt,325,7,383,2023-10-28,2.94,2,16,23,0363 24EA E258 2D93 D630
862411,Rental unit in Amsterdam · ★4.90 · 1 bedroom · 1 bed · 1 bath,4520552,Simone,,Centrum-West,52.38139,4.88541,Entire home/apt,180,93,83,2023-07-27,0.63,1,116,4,0363 2A3E E12A B662 839B
865328,Rental unit in Amsterdam · ★4.94 · 1 bedroom · 3 beds · 1 private bath,4543444,Trinette,,Zuid,52.35584,4.87401,Private room,150,4,216,2023-12-07,2.27,1,178,50,0363 4DBF 436A 6C12 7276
874057,Condo in Amsterdam · ★4.63 · 1 bedroom · 1 bed · 1 bath,4592706,Joris,,De Baarsjes - Oud-West,52.3719,4.86534,Entire home/apt,225,4,35,2019-08-09,0.27,1,0,0,0363 D8C9 D5CC EB9D 3699
874076,Bed and breakfast in Amsterdam · ★4.99 · 1 bedroom · 1 bed · 1 private bath,4614541,Driss And Bettina,,Centrum-Oost,52.361362,4.890488,Private room,183,2,75,2023-10-28,0.83,2,0,10,0363 3293 F67E 2ECB 51E9
874340,Bed and breakfast in Amsterdam · ★4.58 · 1 bedroom · 2 beds · 1.5 shared baths,4615590,Marta,,Noord-West,52.42379,4.88851,Private room,108,2,335,2023-12-03,2.59,3,138,2,0363 1B8D 28E4 12E2 AC80
874688,Rental unit in Amsterdam · ★4.82 · 5 bedrooms · 5 beds · 2 baths,4585922,Alan,,Centrum-Oost,52.36276624047198,4.90809768557229,Entire home/apt,459,4,30,2023-08-05,0.24,2,217,1,0363 7FD9 A20B AF5B 0687
877702,Bed and breakfast in Amsterdam · ★4.99 · Studio · 1 bed · 1.5 baths,4614541,Driss And Bettina,,Centrum-Oost,52.36136245727539,4.890488147735596,Private room,224,2,71,2023-11-16,0.55,2,0,10,0363 3293 F67E 2ECB 51E9
879986,Rental unit in Amsterdam · ★4.71 · 1 bedroom · 1 bed · 1.5 baths,3332206,Stef,,De Pijp - Rivierenbuurt,52.3418,4.91066,Private room,119,5,582,2023-11-01,4.41,1,315,31,0363 57FA D88E 630A 3AC0
884329,Guest suite in Amsterdam · ★4.92 · 1 bedroom · 1 bed · 1 private bath,4684314,Frans,,De Aker - Nieuw Sloten,52.343079,4.788886,Private room,153,2,557,2023-12-10,4.22,1,255,68,0363 468F 67C1 8D65 D7C3
890288,Rental unit in Amsterdam · ★4.90 · 2 bedrooms · 2 beds · 2 baths,4724613,Cindy,,Zuid,52.35637,4.85373,Entire home/apt,445,2,50,2023-10-14,0.38,1,193,6,0363 BA28 A2B7 9DE1 64EC
895684,Houseboat in Amsterdam · ★4.93 · 1 bedroom · 1 bed · 1 bath,4773348,Joep,,Westerpark,52.37342,4.8693,Entire home/apt,375,3,40,2023-10-20,0.30,1,0,7,0363 E61B 3003 C87D CB51
901789,Condo in Amsterdam · ★4.90 · 1 bedroom · 1 bed · 1.5 baths,4817958,Bastian,,De Baarsjes - Oud-West,52.36997595854369,4.856519718051397,Entire home/apt,120,3,93,2023-09-11,0.72,1,12,7,0363 9D12 9F5C 81B9 A170
906446,Rental unit in Amsterdam · ★4.41 · 1 bedroom · 1 bed · 1 shared bath,488009,Vivian,,Buitenveldert - Zuidas,52.33229,4.87431,Private room,99,2,400,2023-11-26,3.09,2,0,45,0363 707F 46F6 0246 4CB8
916096,Rental unit in Amsterdam · ★4.67 · 2 bedrooms · 2 beds · 1.5 baths,4917532,Marie Valentine,,Centrum-West,52.379,4.87909,Entire home/apt,221,4,76,2023-09-22,0.59,1,5,8,0363 D466 71D0 8A68 72BF
919131,Home in Amsterdam · ★4.97 · 4 bedrooms · 4 beds · 2.5 baths,4937229,Guido,,Zuid,52.35864,4.87632,Entire home/apt,449,5,66,2023-08-13,0.50,1,8,5,0363 9FC6 9FBA 5DA9 B7CC
920560,Loft in Amsterdam · ★4.91 · 1 bedroom · 2 beds · 1 bath,4947559,Marit & Victor,,Watergraafsmeer,52.35448,4.93366,Entire home/apt,104,2,197,2023-12-10,1.96,1,0,54,Exempt
931270,Rental unit in Amsterdam · ★4.80 · 1 bedroom · 1 bed · 1 bath,4281750,Karin,,Zuid,52.3395,4.84898,Entire home/apt,149,2,412,2023-12-10,3.24,1,149,72,0363A311D909DCACEFF9
932227,Condo in Amsterdam · ★4.91 · 1 bedroom · 1 bed · 1 bath,5022352,Lotte,,De Baarsjes - Oud-West,52.3709,4.85301,Entire home/apt,174,3,90,2023-10-25,0.69,1,81,6,0363 0BAE 452F 8EF6 A797
933523,Guesthouse in Amsterdam · ★4.92 · 2 bedrooms · 2 beds · 1.5 baths,5033331,Dianne,,IJburg - Zeeburgereiland,52.356197,4.991435,Private room,191,2,106,2023-12-03,0.91,1,81,36,0363 3DAD 7A1B DD57 EB0F
934060,Boat in Amsterdam · ★4.79 · 7 bedrooms · 16 beds · 2 baths,5037506,Olaf,,Oud-Noord,52.4016,4.89785,Private room,636,2,146,2023-11-24,1.13,1,113,10,Exempt
937635,Loft in Amsterdam · ★4.64 · 3 bedrooms · 3 beds · 1 bath,5062046,Leontine,,De Baarsjes - Oud-West,52.3624,4.86575,Entire home/apt,195,4,82,2023-08-21,0.63,1,66,5,0363 38EF C17C 79C9 4D19
946142,Rental unit in Amsterdam · ★4.81 · 1 bedroom · 1 bed · 1.5 baths,5102632,Madelinde,,Westerpark,52.37991,4.87414,Private room,110,3,430,2023-11-26,3.31,1,0,37,0363 3B2D EEFC CA3A 3C74
947437,Rental unit in Amsterdam · ★4.88 · 1 bedroom · 1 bed · 1 private bath,5134833,Andre,,Osdorp,52.35595,4.79661,Private room,87,2,279,2023-11-27,2.23,2,243,57,0363 8300 75DC 8AD2 186A
950760,Rental unit in Amsterdam · ★4.75 · 1 bedroom · 1 bed · 1 bath,5157959,Ellen,,Zuid,52.35367,4.85058,Entire home/apt,150,3,8,2023-04-02,0.06,1,0,1,0363 1E2F 9135 BB80 9DAC
951483,Home in Amsterdam · ★4.70 · 2 bedrooms · 2 beds · 2 baths,5162447,Roland,,Watergraafsmeer,52.35149,4.92265,Entire home/apt,150,3,56,2023-08-27,0.43,2,3,7,0363 FD39 9647 61F5 72C2
954629,Home in Amsterdam-Zuidoost · ★4.63 · 1 bedroom · 1 bed · 1.5 baths,5183517,Simone,,Bijlmer-Centrum,52.319366608363936,4.9539249224641875,Private room,72,3,89,2023-12-10,0.82,2,0,44,0363 7AA6 5489 C8E4 39CE
954633,Home in Amsterdam-Zuidoost · ★4.81 · 1 bedroom · 2 beds · 1.5 baths,5183517,Simone,,Bijlmer-Centrum,52.32019,4.95501,Private room,78,3,166,2023-09-24,1.42,2,114,32,0363 7AA6 5489 C8E4 39CE
957396,Home in Amsterdam · ★4.92 · 4 bedrooms · 5 beds · 2 baths,4794187,Diederik,,IJburg - Zeeburgereiland,52.36084550323894,4.980601130578248,Entire home/apt,350,3,26,2023-08-13,0.22,1,77,1,0363 D07E D620 5AB1 9CBA
963328,Guest suite in Amsterdam · ★4.82 · 1 bedroom · 1 bed · 1 private bath,538659,Wendie,,Centrum-West,52.36561,4.88492,Private room,138,3,480,2023-12-11,3.71,1,143,45,0363 6E21 00C6 27D0 F3A8
964986,Rental unit in Amsterdam · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,2633774,Daniel,,De Pijp - Rivierenbuurt,52.35531,4.90333,Entire home/apt,429,5,32,2022-09-10,0.25,1,0,0,0363 7961 2CFF 0F2D 0125
969862,Rental unit in Amsterdam · ★4.74 · 1 bedroom · 2 beds · 1.5 baths,5297940,Helga,,Zuid,52.34176,4.84782,Private room,105,2,231,2023-11-26,1.84,1,277,35,0363 77F9 4DBC 2E88 41C2
974240,Place to stay in Amsterdam · ★4.96 · 1 bedroom · 1 bed · 1 private bath,4073717,Astrid,,Zuid,52.35049,4.84686,Private room,90,3,105,2023-09-24,1.55,2,0,26,0363 8515 2BFF 0068 0947
978852,Bed and breakfast in Amsterdam · ★4.40 · 1 bedroom · 1 bed · 1 shared bath,3879155,Sjoukje,,De Baarsjes - Oud-West,52.37225,4.86262,Private room,31,2,264,2023-09-04,2.04,1,0,3,0363 70A7 0AB4 5705 B920
985155,Rental unit in Amsterdam · ★4.67 · 2 bedrooms · 2 beds · 1 bath,5247071,Linda,,Centrum-Oost,52.37042,4.91535,Entire home/apt,150,6,33,2022-03-03,0.28,1,0,0,0363 C54F 2BCC EC9F 89D7
989222,Rental unit in Amsterdam · ★4.74 · 1 bedroom · 1 bed · 1 bath,3205205,Chantal,,De Pijp - Rivierenbuurt,52.35082,4.8877,Entire home/apt,270,6,34,2023-06-07,0.26,2,0,2,0363 C630 0778 1E85 D138
995087,Rental unit in Amsterdam · ★4.80 · 1 bedroom · 2 beds · 1.5 baths,4415881,Vera,,Westerpark,52.381615,4.877059,Private room,86,3,430,2023-12-09,3.65,1,0,45,0363 6931 E4DB 02D7 CC92
998754,Condo in Amsterdam · ★4.74 · 3 bedrooms · 5 beds · 2 baths,5488484,Jasmine,,De Baarsjes - Oud-West,52.36728,4.85926,Entire home/apt,407,1,107,2023-12-04,0.82,2,0,4,0363 F7C1 A14E 3708 F599
998822,Condo in Amsterdam · ★4.85 · 2 bedrooms · 4 beds · 1.5 baths,5489703,Edward,,Centrum-Oost,52.3643,4.89533,Entire home/apt,507,2,92,2019-11-03,0.80,1,0,0,0363 E7B9 D086 EF2D DB6B
1005026,Rental unit in Amsterdam · ★5.0 · 1 bedroom · 1 bed · 1 bath,5527871,Kyra,,Westerpark,52.37367,4.87394,Entire home/apt,145,3,45,2023-11-02,0.35,1,0,1,0363 B722 0F9E DABD D7F5
1005695,Rental unit in Amsterdam · ★4.80 · 2 bedrooms · 1 bed · 1 bath,5530981,Freek,,Oud-Oost,52.35781,4.91027,Entire home/apt,150,10,45,2017-11-05,0.35,1,106,0,0363 7ECC D312 5F82 D39A
1008006,Boat in Amsterdam · ★4.74 · 1 bedroom · 1 bed · 1.5 baths,3523553,Doet,,Westerpark,52.37998,4.86959,Private room,114,3,163,2023-12-11,1.64,3,318,29,0363 B686 2FA3 2168 364E
1008223,Rental unit in Amsterdam · ★4.68 · 1 bedroom · 1 bed · 1 bath,4443157,Arne,,Slotervaart,52.36369,4.83861,Private room,69,2,650,2023-11-20,4.98,1,2,57,0363 2BC1 B5A0 68C1 3161
1018639,Rental unit in Amsterdam · ★4.61 · 1 bedroom · 2 beds · 1 private bath,4473576,Hans,,Centrum-Oost,52.36181,4.88783,Private room,136,3,41,2019-11-24,0.32,2,0,0,0363 1928 78CA 1A97 A407
1018703,Houseboat in Amsterdam · ★4.75 · 1 bed · 1 private bath,125667,Michèle,,De Pijp - Rivierenbuurt,52.35099,4.886627,Private room,162,3,312,2023-11-10,2.65,2,63,28,Exempt
1020477,Rental unit in Amsterdam · ★4.92 · 1 bedroom · 1 bed · 1 bath,5617295,Marc,,Centrum-West,52.37811,4.89196,Entire home/apt,275,6,38,2023-08-08,0.29,1,0,3,0363 943E 8C13 49EE FF82
1021538,Townhouse in Amsterdam · ★5.0 · 3 bedrooms · 3 beds · 1.5 baths,5622526,Jef & Mette,,Slotervaart,52.35166,4.83893,Entire home/apt,289,6,10,2023-08-10,0.11,1,106,2,0363 7825 110F 3238 A4AB
1037485,Rental unit in Amsterdam · ★4.94 · 2 bedrooms · 2 beds · 1 bath,5711109,Joosje,,De Baarsjes - Oud-West,52.36926,4.86997,Entire home/apt,,4,16,2019-04-01,0.12,1,0,0,0363 A768 8A09 A440 B921
1038120,Loft in Amsterdam · ★4.96 · 3 bedrooms · 3 beds · 2.5 baths,5714947,Jasper,,Centrum-West,52.38793182373047,4.884929180145264,Entire home/apt,850,2,52,2023-06-18,0.42,1,362,5,0363 0EDA E3A3 86EC 338D
1041309,Rental unit in Amsterdam · ★4.94 · 1 bedroom · 2 beds · 1.5 baths,5732915,Martine,,Zuid,52.3543,4.88103,Entire home/apt,143,4,54,2022-07-21,0.42,1,0,0,0363 A514 A48A 5C15 66EE
1043348,Rental unit in Amsterdam · ★4.29 · 1 bedroom · 1 bed · 1 bath,5745029,Monique,,Oostelijk Havengebied - Indische Buurt,52.35974,4.94089,Entire home/apt,84,5,17,2020-02-15,0.14,1,0,0,0363 28E9 C372 6A1F B357
1044448,Loft in Amsterdam · ★4.66 · 4 bedrooms · 4 beds · 1.5 baths,5750100,Saskia,,Centrum-Oost,52.36377,4.91788,Entire home/apt,1500,3,42,2023-09-19,0.33,1,361,6,0363 4145 B8AC 548A 25C5
1044452,Rental unit in Amsterdam · ★4.82 · 1 bedroom · 1 bed · 1 bath,5750107,Jacob & Patricia,,Westerpark,52.38912,4.87907,Entire home/apt,170,3,296,2023-06-24,2.31,1,1,7,0363 D186 C01B 1BB7 922F
1047746,Loft in Amsterdam · ★4.71 · 3 bedrooms · 3 baths,2976877,Donate,,Oud-Oost,52.36227,4.92893,Entire home/apt,200,4,28,2023-08-21,0.22,1,14,6,03634D34BECEABA0DC8B
1055703,Home in Amsterdam · ★4.97 · 3 bedrooms · 3 beds · 1 bath,2712718,Sabrine,,De Baarsjes - Oud-West,52.36051,4.86451,Entire home/apt,316,4,143,2023-11-25,1.11,1,81,26,0363 352D 8415 DFBD CBF8
1057494,Rental unit in Amsterdam · ★4.42 · 1 bedroom · 1 bed · 1.5 shared baths,1899420,Rosie,,Zuid,52.34746,4.87559,Private room,115,2,564,2023-12-02,4.38,2,13,48,03636DA0823945F2FF59
1058082,Rental unit in Amsterdam · ★4.89 · 1 bedroom · 1 bed · 1.5 baths,1436773,Marjolein,,De Baarsjes - Oud-West,52.36324,4.8679,Entire home/apt,433,4,38,2023-06-16,0.30,1,271,4,0363e2400f23555821cf
1068565,Condo in Amsterdam · ★4.80 · 1 bedroom · 1 bed · 1 bath,5878526,Petra,,IJburg - Zeeburgereiland,52.36064,4.97643,Entire home/apt,160,5,91,2023-08-16,0.70,1,94,6,0363 1FE6 D1C9 901B 5B16
1069142,Townhouse in Amsterdam · ★4.47 · 2 bedrooms · 2 beds · 1 shared bath,3529778,Gijs,,Centrum-West,52.37228,4.89668,Private room,166,2,472,2023-12-03,3.76,2,306,70,0363 92E1 9539 83BB 3AA7
1071414,Guesthouse in Amsterdam · ★4.83 · 2 bedrooms · 1 bed · 1 bath,5893654,Joke,,Oud-Oost,52.35764,4.9067,Entire home/apt,164,3,428,2023-12-05,3.31,1,49,39,0363 D0FB 88EE 2A83 C4E1
1085099,Rental unit in Amsterdam · ★4.79 · 2 bedrooms · 2 beds · 1.5 baths,2816647,Mark,,Bos en Lommer,52.37839,4.84853,Entire home/apt,250,3,93,2023-10-19,0.72,1,24,2,0363 B123 C949 F5E4 53BD
